iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units
ARE,United Arab Emirates,2020-04-21,7265,484,43,2,734551,48936,4348,202,,,,,
ARE,United Arab Emirates,2020-04-22,7755,490,46,3,784094,49543,4651,303,,,,,
ARE,United Arab Emirates,2020-04-23,8238,483,52,6,832929,48835,5258,607,,,,,
ARE,United Arab Emirates,2020-04-24,8756,518,56,4,885303,52374,5662,404,,,,,
ARE,United Arab Emirates,2020-04-25,9281,525,64,8,938385,53082,6471,809,,,,,
ARE,United Arab Emirates,2020-04-26,9813,532,64,0,992174,53.79,6471,0.0,,,,,
ARE,United Arab Emirates,2020-04-27,10349,536,76,12,1046368,54194,7684,1213,,,,,
ARE,United Arab Emirates,2020-04-28,10839,490,82,6,1095911,49543,8291,607,,,,,
ARE,United Arab Emirates,2020-04-29,11380,541,89,7,1150611,54.7,8999,708,,,,,
ARE,United Arab Emirates,2020-04-30,11929,549,98,9,1206119,55508,9909,0.91,,,,,
ARE,United Arab Emirates,2020-05-01,12481,552,105,7,1261931,55812,10616,708,,,,,
ARE,United Arab Emirates,2020-05-02,13038,557,111,6,1318248,56317,11223,607,,,,,
ARG,Argentina,2020-03-04,1,1,0,0,22,22,0.0,0.0,,,,,
ARG,Argentina,2020-03-06,2,1,0,0,44,22,0.0,0.0,,,,,
ARG,Argentina,2020-03-07,8,6,0,0,177,133,0.0,0.0,,,,,
ARG,Argentina,2020-03-08,9,1,1,1,199,22,22,22,,,,,
ARG,Argentina,2020-03-09,12,3,1,0,266,66,22,0.0,,,,,
ARG,Argentina,2020-03-11,19,7,1,0,0.42,155,22,0.0,,,,,
ARG,Argentina,2020-03-13,31,12,1,0,686,266,22,0.0,,,,,
ARG,Argentina,2020-03-14,34,3,2,1,752,66,44,22,,,,,
ARG,Argentina,2020-03-15,45,11,2,0,996,243,44,0.0,,,,,
ARG,Argentina,2020-03-16,56,11,2,0,1239,243,44,0.0,,,,,
ARG,Argentina,2020-03-17,65,9,2,0,1438,199,44,0.0,,,,,
ARG,Argentina,2020-03-18,79,14,2,0,1748,0.31,44,0.0,,,,,
ARG,Argentina,2020-03-19,97,18,2,0,2146,398,44,0.0,,,,,
ARG,Argentina,2020-03-20,128,31,3,1,2832,686,66,22,,,,,
ARG,Argentina,2020-03-21,158,30,3,0,3496,664,66,0.0,,,,,
ARG,Argentina,2020-03-22,225,67,4,1,4978,1482,89,22,,,,,
ARG,Argentina,2020-03-23,266,41,4,0,5886,907,89,0.0,,,,,
ARG,Argentina,2020-03-24,301,35,4,0,6.66,774,89,0.0,,,,,
ARG,Argentina,2020-03-25,387,86,6,2,8563,1903,133,44,,,,,
ARG,Argentina,2020-03-26,502,115,8,2,11107,2544,177,44,,,,,
ARG,Argentina,2020-03-27,589,87,12,4,13032,1925,266,89,,,,,
ARG,Argentina,2020-03-28,690,101,17,5,15267,2235,376,111,,,,,
ARG,Argentina,2020-03-29,745,55,19,2,16484,1217,0.42,44,,,,,
ARG,Argentina,2020-03-30,820,75,20,1,18143,1659,443,22,,,,,
ARG,Argentina,2020-03-31,966,146,24,4,21374,3.23,531,89,,,,,
ARG,Argentina,2020-04-01,966,0,24,0,21374,0.0,531,0.0,,,,,
ARG,Argentina,2020-04-02,1133,167,31,7,25069,3695,686,155,,,,,
ARG,Argentina,2020-04-03,1133,0,34,3,25069,0.0,752,66,,,,,
ARG,Argentina,2020-04-04,1265,132,37,3,27989,2921,819,66,,,,,
ARG,Argentina,2020-04-05,1451,186,43,6,32105,4115,951,133,,,,,
ARG,Argentina,2020-04-06,1554,103,46,3,34384,2279,1018,66,,,,,
ARG,Argentina,2020-04-07,1628,74,53,7,36021,1637,1173,155,,,,,
ARG,Argentina,2020-04-08,1715,87,60,7,37946,1925,1328,155,13330.0,,295,,tests performed
ARG,Argentina,2020-04-09,1795,80,65,5,39716,1.77,1438,111,14850.0,1520.0,329,34,tests performed
ARG,Argentina,2020-04-10,1894,99,79,14,41907,2.19,1748,0.31,16379.0,1529.0,362,34,tests performed
ARG,Argentina,2020-04-11,1975,81,82,3,43699,1792,1814,66,18027.0,1648.0,399,36,tests performed
ARG,Argentina,2020-04-12,2137,162,89,7,47283,3584,1969,155,,,,,
ARG,Argentina,2020-04-13,2203,66,95,6,48743,1.46,2102,133,19758.0,,437,,tests performed
ARG,Argentina,2020-04-14,2272,69,98,3,50.27,1527,2168,66,22805.0,3047.0,505,67,tests performed
ARG,Argentina,2020-04-15,2432,160,105,7,53.81,3.54,2323,155,24374.0,1569.0,539,35,tests performed
ARG,Argentina,2020-04-16,2432,0,109,4,53.81,0.0,2412,89,26457.0,2083.0,585,46,tests performed
ARG,Argentina,2020-04-17,2560,128,115,6,56642,2832,2544,133,28650.0,2193.0,634,49,tests performed
ARG,Argentina,2020-04-18,2658,98,122,7,58811,2168,2699,155,30942.0,2292.0,685,51,tests performed
ARG,Argentina,2020-04-19,2828,170,132,10,62572,3761,2921,221,32712.0,1770.0,724,39,tests performed
ARG,Argentina,2020-04-20,2930,102,134,2,64829,2257,2965,44,34568.0,1856.0,765,41,tests performed
ARG,Argentina,2020-04-21,3020,90,142,8,66.82,1991,3142,177,36611.0,2043.0,0.81,45,tests performed
ARG,Argentina,2020-04-22,3132,112,151,9,69299,2478,3341,199,39228.0,2617.0,868,58,tests performed
ARG,Argentina,2020-04-23,3276,144,159,8,72485,3186,3518,177,41786.0,2558.0,925,57,tests performed
ARG,Argentina,2020-04-24,3423,147,165,6,75737,3253,3651,133,44654.0,2868.0,988,63,tests performed
ARG,Argentina,2020-04-25,3423,0,167,2,75737,0.0,3695,44,47406.0,2752.0,1049,61,tests performed
ARG,Argentina,2020-04-26,3767,344,185,18,83348,7611,4093,398,49905.0,2499.0,1104,55,tests performed
ARG,Argentina,2020-04-27,3767,0,186,1,83348,0.0,4115,22,51900.0,1995.0,1148,44,tests performed
ARG,Argentina,2020-04-28,3990,223,197,11,88283,4934,4359,243,53600.0,1700.0,1186,38,tests performed
ARG,Argentina,2020-04-29,4114,124,207,10,91026,2744,4.58,221,56058.0,2458.0,1.24,54,tests performed
ARG,Argentina,2020-04-30,4272,158,214,7,94522,3496,4735,155,,,,,
ARG,Argentina,2020-05-01,4415,143,218,4,97686,3164,4823,89,58685.0,,1298,,tests performed
ARG,Argentina,2020-05-02,4519,104,225,7,99987,2301,4978,155,,,,,
ARM,Armenia,2020-02-29,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-03-01,1,1,0,0,337,337,0.0,0.0,,,,,
ARM,Armenia,2020-03-02,1,0,0,0,337,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-03-12,4,3,0,0,1.35,1012,0.0,0.0,,,,,
ARM,Armenia,2020-03-13,6,2,0,0,2025,675,0.0,0.0,,,,,
ARM,Armenia,2020-03-14,13,7,0,0,4387,2362,0.0,0.0,,,,,
ARM,Armenia,2020-03-15,20,7,0,0,6749,2362,0.0,0.0,,,,,
ARM,Armenia,2020-03-16,30,10,0,0,10124,3375,0.0,0.0,,,,,
ARM,Armenia,2020-03-17,52,22,0,0,17548,7424,0.0,0.0,,,,,
ARM,Armenia,2020-03-18,78,26,0,0,26323,8774,0.0,0.0,,,,,
ARM,Armenia,2020-03-19,115,37,0,0,38809,12486,0.0,0.0,,,,,
ARM,Armenia,2020-03-20,122,7,0,0,41171,2362,0.0,0.0,,,,,
ARM,Armenia,2020-03-21,136,14,0,0,45896,4725,0.0,0.0,,,,,
ARM,Armenia,2020-03-22,160,24,0,0,53995,8099,0.0,0.0,,,,,
ARM,Armenia,2020-03-23,190,30,0,0,64119,10124,0.0,0.0,,,,,
ARM,Armenia,2020-03-24,194,4,0,0,65469,1.35,0.0,0.0,,,,,
ARM,Armenia,2020-03-25,265,71,0,0,89429,23.96,0.0,0.0,,,,,
ARM,Armenia,2020-03-26,290,25,0,0,97866,8437,0.0,0.0,,,,,
ARM,Armenia,2020-03-27,329,39,1,1,111027,13161,337,337,,,,,
ARM,Armenia,2020-03-28,372,43,1,0,125539,14511,337,0.0,,,,,
ARM,Armenia,2020-03-29,424,52,3,2,143087,17548,1012,675,,,,,
ARM,Armenia,2020-03-30,424,0,3,0,143087,0.0,1012,0.0,,,,,
ARM,Armenia,2020-03-31,482,58,3,0,162.66,19573,1012,0.0,,,,,
ARM,Armenia,2020-04-01,532,50,3,0,179534,16873,1012,0.0,,,,,
ARM,Armenia,2020-04-02,571,39,3,0,192695,13161,1012,0.0,,,,,
ARM,Armenia,2020-04-03,663,92,4,1,223742,31047,1.35,337,,,,,
ARM,Armenia,2020-04-04,736,73,7,3,248377,24635,2362,1012,,,,,
ARM,Armenia,2020-04-05,770,34,7,0,259851,11474,2362,0.0,,,,,
ARM,Armenia,2020-04-06,822,52,7,0,277.4,17548,2362,0.0,,,,,
ARM,Armenia,2020-04-07,833,11,8,1,281112,3712,2.7,337,,,,,
ARM,Armenia,2020-04-08,853,20,8,0,287861,6749,2.7,0.0,,,,,
ARM,Armenia,2020-04-09,881,28,9,1,297.31,9449,3037,337,,,,,
ARM,Armenia,2020-04-10,921,40,10,1,310809,13499,3375,337,,,,,
ARM,Armenia,2020-04-11,937,16,11,1,316209,5.4,3712,337,,,,,
ARM,Armenia,2020-04-12,967,30,13,2,326333,10124,4387,675,,,,,
ARM,Armenia,2020-04-13,1013,46,13,0,341856,15524,4387,0.0,,,,,
ARM,Armenia,2020-04-14,1039,26,14,1,350.63,8774,4725,337,,,,,
ARM,Armenia,2020-04-15,1111,72,17,3,374928,24298,5737,1012,,,,,
ARM,Armenia,2020-04-16,1159,48,18,1,391127,16199,6074,337,,,,,
ARM,Armenia,2020-04-17,1201,42,19,1,405.3,14174,6412,337,,,,,
ARM,Armenia,2020-04-18,1248,47,20,1,421161,15861,6749,337,,,,,
ARM,Armenia,2020-04-19,1291,43,20,0,435673,14511,6749,0.0,,,,,
ARM,Armenia,2020-04-20,1339,48,22,2,451871,16199,7424,675,,,,,
ARM,Armenia,2020-04-21,1401,62,24,2,472794,20923,8099,675,,,,,
ARM,Armenia,2020-04-22,1473,72,24,0,497092,24298,8099,0.0,,,,,
ARM,Armenia,2020-04-23,1523,50,24,0,513965,16873,8099,0.0,,,,,
ARM,Armenia,2020-04-24,1596,73,27,3,538601,24635,9112,1012,,,,,
ARM,Armenia,2020-04-25,1677,81,28,1,565936,27335,9449,337,,,,,
ARM,Armenia,2020-04-26,1746,69,28,0,589221,23285,9449,0.0,,,,,
ARM,Armenia,2020-04-27,1808,62,29,1,610144,20923,9787,337,,,,,
ARM,Armenia,2020-04-28,1867,59,30,1,630055,19911,10124,337,,,,,
ARM,Armenia,2020-04-29,1932,65,30,0,651.99,21935,10124,0.0,,,,,
ARM,Armenia,2020-04-30,1932,0,30,0,651.99,0.0,10124,0.0,,,,,
ARM,Armenia,2020-05-01,2066,134,32,2,697211,45221,10799,675,,,,,
ARM,Armenia,2020-05-02,2148,82,33,1,724884,27672,11136,337,,,,,
ATG,Antigua and Barbuda,2020-03-15,1,1,0,0,10212,10212,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-21,1,0,0,0,10212,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-22,1,0,0,0,10212,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-23,1,0,0,0,10212,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-24,1,0,0,0,10212,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-25,3,2,0,0,30635,20423,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-26,3,0,0,0,30635,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-27,7,4,0,0,71481,40846,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-28,7,0,0,0,71481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-29,7,0,0,0,71481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-30,7,0,0,0,71481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-31,7,0,0,0,71481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-01,7,0,0,0,71481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-02,7,0,0,0,71481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-03,9,2,0,0,91904,20423,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-04,15,6,0,0,153174,61.27,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-05,15,0,0,0,153174,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-06,15,0,0,0,153174,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-07,15,0,0,0,153174,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-08,15,0,0,0,153174,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-09,15,0,0,0,153174,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-10,19,4,2,2,194.02,40846,20423,20423,,,,,
ATG,Antigua and Barbuda,2020-04-11,21,2,2,0,214443,20423,20423,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-12,21,0,2,0,214443,0.0,20423,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-13,21,0,2,0,214443,0.0,20423,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-14,23,2,2,0,234866,20423,20423,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-15,23,0,2,0,234866,0.0,20423,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-16,23,0,2,0,234866,0.0,20423,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-17,23,0,2,0,234866,0.0,20423,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-18,23,0,2,0,234866,0.0,20423,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-19,23,0,2,0,234866,0.0,20423,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-20,23,0,2,0,234866,0.0,20423,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-21,23,0,3,1,234866,0.0,30635,10212,,,,,
ATG,Antigua and Barbuda,2020-04-22,24,1,3,0,245078,10212,30635,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-23,24,0,3,0,245078,0.0,30635,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-24,24,0,3,0,245078,0.0,30635,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-25,24,0,3,0,245078,0.0,30635,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-26,24,0,3,0,245078,0.0,30635,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-27,24,0,3,0,245078,0.0,30635,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-28,24,0,3,0,245078,0.0,30635,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-29,24,0,3,0,245078,0.0,30635,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-30,24,0,3,0,245078,0.0,30635,0.0,,,,,
ATG,Antigua and Barbuda,2020-05-01,24,0,3,0,245078,0.0,30635,0.0,,,,,
ATG,Antigua and Barbuda,2020-05-02,25,1,3,0,255.29,10212,30635,0.0,,,,,
AUS,Australia,2020-02-29,25,2,0,0,0.98,78,0.0,0.0,,,,,
AUS,Australia,2020-03-01,26,1,1,1,1.02,39,39,39,,,,,
AUS,Australia,2020-03-02,29,3,1,0,1137,118,39,0.0,,,,,
AUS,Australia,2020-03-03,33,4,1,0,1294,157,39,0.0,,,,,
AUS,Australia,2020-03-04,41,8,1,0,1608,314,39,0.0,,,,,
AUS,Australia,2020-03-05,52,11,2,1,2039,431,78,39,,,,,
AUS,Australia,2020-03-06,59,7,2,0,2314,275,78,0.0,,,,,
AUS,Australia,2020-03-07,63,4,2,0,2471,157,78,0.0,,,,,
AUS,Australia,2020-03-08,74,11,3,1,2902,431,118,39,,,,,
AUS,Australia,2020-03-09,80,6,3,0,3137,235,118,0.0,,,,,
AUS,Australia,2020-03-10,100,20,3,0,3922,784,118,0.0,,,,,
AUS,Australia,2020-03-11,112,12,3,0,4392,471,118,0.0,,,,,
AUS,Australia,2020-03-12,126,14,3,0,4941,549,118,0.0,,,,,
AUS,Australia,2020-03-13,156,30,3,0,6118,1176,118,0.0,,,,,
AUS,Australia,2020-03-14,197,41,3,0,7726,1608,118,0.0,,,,,
AUS,Australia,2020-03-15,249,52,3,0,9765,2039,118,0.0,,,,,
AUS,Australia,2020-03-16,298,49,5,2,11686,1922,196,78,,,,,
AUS,Australia,2020-03-17,375,77,5,0,14706,3.02,196,0.0,,,,,
AUS,Australia,2020-03-18,454,79,5,0,17804,3098,196,0.0,,,,,
AUS,Australia,2020-03-19,565,111,6,1,22157,4353,235,39,,,,,
AUS,Australia,2020-03-20,709,144,6,0,27804,5647,235,0.0,,,,,
AUS,Australia,2020-03-21,874,165,7,1,34275,6471,275,39,,,,,
AUS,Australia,2020-03-22,1098,224,7,0,43059,8784,275,0.0,143056.0,,5.61,,tests performed
AUS,Australia,2020-03-23,1709,611,7,0,67.02,23961,275,0.0,,,,,
AUS,Australia,2020-03-24,1823,114,7,0,71491,4471,275,0.0,,,,,
AUS,Australia,2020-03-25,2423,600,8,1,95.02,23.53,314,39,,,,,
AUS,Australia,2020-03-26,2799,376,11,3,109765,14745,431,118,,,,,
AUS,Australia,2020-03-27,3166,367,13,2,124157,14392,0.51,78,,,,,
AUS,Australia,2020-03-28,3378,212,13,0,132471,8314,0.51,0.0,,,,,
AUS,Australia,2020-03-29,3809,431,14,1,149373,16902,549,39,211261.0,,8285,,tests performed
AUS,Australia,2020-03-30,4093,284,16,2,160511,11137,627,78,,,,,
AUS,Australia,2020-03-31,4557,464,19,3,178707,18196,745,118,,,,,
AUS,Australia,2020-04-01,4707,150,20,1,184589,5882,784,39,,,,,
AUS,Australia,2020-04-02,4976,269,21,1,195138,10549,824,39,,,,,
AUS,Australia,2020-04-03,5224,248,23,2,204864,9726,902,78,,,,,
AUS,Australia,2020-04-04,5548,324,30,7,217.57,12706,1176,275,,,,,
AUS,Australia,2020-04-05,5687,139,34,4,223021,5451,1333,157,297154.0,,11653,,tests performed
AUS,Australia,2020-04-06,5744,57,36,2,225256,2235,1412,78,302663.0,5509.0,11869,216,tests performed
AUS,Australia,2020-04-07,5844,100,42,6,229178,3922,1647,235,310700.0,8037.0,12184,315,tests performed
AUS,Australia,2020-04-08,5956,112,45,3,233.57,4392,1765,118,319368.0,8668.0,12524,0.34,tests performed
AUS,Australia,2020-04-09,6052,96,50,5,237334,3765,1961,196,330134.0,10766.0,12946,422,tests performed
AUS,Australia,2020-04-10,6152,100,52,2,241256,3922,2039,78,338346.0,8212.0,13269,322,tests performed
AUS,Australia,2020-04-11,6238,86,54,2,244629,3373,2118,78,347847.0,9501.0,13641,373,tests performed
AUS,Australia,2020-04-12,6289,51,57,3,246629,2.0,2235,118,353941.0,6094.0,13.88,239,tests performed
AUS,Australia,2020-04-13,6322,33,61,4,247923,1294,2392,157,362136.0,8195.0,14201,321,tests performed
AUS,Australia,2020-04-14,6366,44,61,0,249648,1725,2392,0.0,366493.0,4357.0,14372,171,tests performed
AUS,Australia,2020-04-15,6416,50,61,0,251609,1961,2392,0.0,371377.0,4884.0,14564,192,tests performed
AUS,Australia,2020-04-16,6458,42,63,2,253256,1647,2471,78,380003.0,8626.0,14902,338,tests performed
AUS,Australia,2020-04-17,6497,39,63,0,254786,1529,2471,0.0,391530.0,11527.0,15354,452,tests performed
AUS,Australia,2020-04-18,6533,36,67,4,256197,1412,2627,157,406510.0,14980.0,15942,587,tests performed
AUS,Australia,2020-04-19,6586,53,69,2,258276,2078,2706,78,420996.0,14486.0,16.51,568,tests performed
AUS,Australia,2020-04-20,6612,26,70,1,259295,1.02,2745,39,431734.0,10738.0,16931,421,tests performed
AUS,Australia,2020-04-21,6625,13,71,1,259805,0.51,2784,39,439842.0,8108.0,17249,318,tests performed
AUS,Australia,2020-04-22,6647,22,74,3,260668,863,2902,118,452441.0,12599.0,17743,494,tests performed
AUS,Australia,2020-04-23,6654,7,74,0,260942,275,2902,0.0,466659.0,14218.0,18.3,558,tests performed
AUS,Australia,2020-04-24,6667,13,75,1,261452,0.51,2941,39,482370.0,15711.0,18917,616,tests performed
AUS,Australia,2020-04-25,6687,20,79,4,262237,784,3098,157,494257.0,11887.0,19383,466,tests performed
AUS,Australia,2020-04-26,6703,16,81,2,262864,627,3176,78,506449.0,12192.0,19861,478,tests performed
AUS,Australia,2020-04-27,6713,10,83,2,263256,392,3255,78,517063.0,10614.0,20277,416,tests performed
AUS,Australia,2020-04-28,6725,12,84,1,263727,471,3294,39,530679.0,13616.0,20811,534,tests performed
AUS,Australia,2020-04-29,6738,13,88,4,264237,0.51,3451,157,544410.0,13731.0,21.35,538,tests performed
AUS,Australia,2020-04-30,6746,8,90,2,264.55,314,3529,78,563641.0,19231.0,22104,754,tests performed
AUS,Australia,2020-05-01,6762,16,92,2,265178,627,3608,78,,,,,
AUS,Australia,2020-05-02,6767,5,93,1,265374,196,3647,39,,,,,
AUT,Austria,2020-02-29,7,2,0,0,777,222,0.0,0.0,1649.0,886.0,183,98,tests performed
AUT,Austria,2020-03-01,10,3,0,0,1.11,333,0.0,0.0,,,,,
AUT,Austria,2020-03-02,14,4,0,0,1554,444,0.0,0.0,,,,,
AUT,Austria,2020-03-03,18,4,0,0,1999,444,0.0,0.0,2683.0,,298,,tests performed
AUT,Austria,2020-03-04,24,6,0,0,2665,666,0.0,0.0,3138.0,455.0,348,51,tests performed
AUT,Austria,2020-03-05,29,5,0,0,3.22,555,0.0,0.0,3711.0,573.0,412,64,tests performed
AUT,Austria,2020-03-06,41,12,0,0,4552,1332,0.0,0.0,4000.0,289.0,444,32,tests performed
AUT,Austria,2020-03-07,74,33,0,0,8216,3664,0.0,0.0,4308.0,308.0,478,34,tests performed
AUT,Austria,2020-03-08,99,25,0,0,10992,2776,0.0,0.0,4509.0,201.0,501,22,tests performed
AUT,Austria,2020-03-09,102,3,0,0,11325,333,0.0,0.0,4734.0,225.0,526,25,tests performed
AUT,Austria,2020-03-10,131,29,0,0,14545,3.22,0.0,0.0,5026.0,292.0,558,32,tests performed
AUT,Austria,2020-03-11,182,51,0,0,20208,5663,0.0,0.0,5362.0,336.0,595,37,tests performed
AUT,Austria,2020-03-12,246,64,0,0,27314,7106,0.0,0.0,5869.0,507.0,652,56,tests performed
AUT,Austria,2020-03-13,361,115,1,1,40083,12769,111,111,6582.0,713.0,731,79,tests performed
AUT,Austria,2020-03-14,504,143,1,0,55.96,15878,111,0.0,7467.0,885.0,829,98,tests performed
AUT,Austria,2020-03-15,655,151,1,0,72726,16766,111,0.0,8167.0,700.0,907,78,tests performed
AUT,Austria,2020-03-16,860,205,1,0,95488,22762,111,0.0,8490.0,323.0,943,36,tests performed
AUT,Austria,2020-03-17,1016,156,3,2,112809,17321,333,222,10278.0,1788.0,1141,199,tests performed
AUT,Austria,2020-03-18,1332,316,3,0,147895,35086,333,0.0,11977.0,1699.0,1.33,189,tests performed
AUT,Austria,2020-03-19,1646,314,4,1,182759,34864,444,111,13724.0,1747.0,1524,194,tests performed
AUT,Austria,2020-03-20,2196,550,6,2,243827,61068,666,222,15613.0,1889.0,1734,0.21,tests performed
AUT,Austria,2020-03-21,2649,453,6,0,294124,50298,666,0.0,18545.0,2932.0,2059,326,tests performed
AUT,Austria,2020-03-22,3024,375,8,2,335761,41637,888,222,21368.0,2823.0,2373,313,tests performed
AUT,Austria,2020-03-23,3631,607,16,8,403158,67397,1777,888,23429.0,2061.0,2601,229,tests performed
AUT,Austria,2020-03-24,4486,855,25,9,498.09,94932,2776,999,28391.0,4962.0,3152,551,tests performed
AUT,Austria,2020-03-25,5282,796,30,5,586472,88382,3331,555,32407.0,4016.0,3598,446,tests performed
AUT,Austria,2020-03-26,5888,606,34,4,653757,67285,3775,444,35995.0,3588.0,3997,398,tests performed
AUT,Austria,2020-03-27,7029,1141,52,18,780445,126688,5774,1999,39552.0,3557.0,4392,395,tests performed
AUT,Austria,2020-03-28,7697,668,68,16,854614,74169,7.55,1777,42750.0,3198.0,4747,355,tests performed
AUT,Austria,2020-03-29,8291,594,68,0,920568,65953,7.55,0.0,46441.0,3691.0,5156,0.41,tests performed
AUT,Austria,2020-03-30,8813,522,86,18,978526,57959,9549,1999,49455.0,3014.0,5491,335,tests performed
AUT,Austria,2020-03-31,9618,805,108,22,1067907,89381,11991,2443,52344.0,2889.0,5812,321,tests performed
AUT,Austria,2020-04-01,10182,564,128,20,1130529,62622,14212,2221,55863.0,3519.0,6203,391,tests performed
AUT,Austria,2020-04-02,10711,529,146,18,1189265,58736,16211,1999,92190.0,36327.0,10236,4033,tests performed
AUT,Austria,2020-04-03,11129,418,158,12,1235677,46411,17543,1332,98343.0,6153.0,10919,683,tests performed
AUT,Austria,2020-04-04,11525,396,168,10,1279646,43969,18653,1.11,104134.0,5791.0,11562,643,tests performed
AUT,Austria,2020-04-05,11766,241,186,18,1306404,26759,20652,1999,108416.0,4282.0,12038,475,tests performed
AUT,Austria,2020-04-06,11983,217,204,18,1330498,24094,22651,1999,111296.0,2880.0,12357,0.32,tests performed
AUT,Austria,2020-04-07,12297,314,220,16,1365362,34864,24427,1777,115235.0,3939.0,12795,437,tests performed
AUT,Austria,2020-04-08,12640,343,243,23,1403446,38084,26981,2554,120755.0,5520.0,13408,613,tests performed
AUT,Austria,2020-04-09,12969,329,273,30,1439976,36.53,30312,3331,126287.0,5532.0,14022,614,tests performed
AUT,Austria,2020-04-10,13248,279,295,22,1470954,30978,32754,2443,134743.0,8456.0,14961,939,tests performed
AUT,Austria,2020-04-11,13560,312,319,24,1505596,34642,35419,2665,140975.0,6232.0,15653,692,tests performed
AUT,Austria,2020-04-12,13807,247,337,18,1533021,27425,37418,1999,144877.0,3902.0,16086,433,tests performed
AUT,Austria,2020-04-13,13937,130,350,13,1547455,14434,38861,1443,148412.0,3535.0,16479,392,tests performed
AUT,Austria,2020-04-14,14043,106,368,18,1559225,11769,40.86,1999,151796.0,3384.0,16854,376,tests performed
AUT,Austria,2020-04-15,14234,191,384,16,1580432,21207,42636,1777,156801.0,5005.0,17.41,556,tests performed
AUT,Austria,2020-04-16,14370,136,393,9,1595532,15.1,43636,999,162816.0,6015.0,18078,668,tests performed
AUT,Austria,2020-04-17,14448,78,410,17,1604193,8661,45523,1888,169272.0,6456.0,18795,717,tests performed
AUT,Austria,2020-04-18,14603,155,431,21,1621403,17.21,47855,2332,175932.0,6660.0,19534,739,tests performed
AUT,Austria,2020-04-19,14662,59,443,12,1627953,6551,49187,1332,179243.0,3311.0,19902,368,tests performed
AUT,Austria,2020-04-20,14710,48,452,9,1633283,5.33,50187,999,182949.0,3706.0,20313,411,tests performed
AUT,Austria,2020-04-21,14783,73,462,10,1641388,8105,51297,1.11,189018.0,6069.0,20987,674,tests performed
AUT,Austria,2020-04-22,14833,50,463,1,1646.94,5552,51408,111,201794.0,12776.0,22406,1419,tests performed
AUT,Austria,2020-04-23,14924,91,494,31,1657044,10104,54.85,3442,205835.0,4041.0,22854,449,tests performed
AUT,Austria,2020-04-24,14985,61,508,14,1663817,6773,56404,1554,212686.0,6851.0,23615,761,tests performed
AUT,Austria,2020-04-25,15068,83,513,5,1673033,9216,56959,555,221089.0,8403.0,24548,933,tests performed
AUT,Austria,2020-04-26,15134,66,536,23,1680361,7328,59513,2554,227631.0,6542.0,25274,726,tests performed
